car_id,price,Kilometers,hp,Brand,Sport,age,Users,gas,Metalilic,CC,Weight,QuartTax,Automatic,red,Owner_gender,door
2106,15680,118810,90,5,NO,29,2,357,NO,1900,1170,120,YES,NO,F,4
4085,17670,126020,192,2,NO,28,1,348,NO,1900,1186,160,YES,NO,M,4
2121,15100,101260,70,5,NO,29,1,369,YES,2200,1250,80,YES,NO,M,4
4856,6820,134090,90,1,NO,28,1,344,NO,2000,1195,160,NO,NO,M,4
4466,11180,128450,90,5,YES,28,1,487,YES,2200,,210,NO,YES,M,4
355,11310,98220,192,3,NO,29,2,348,NO,1800,1170,100,NO,NO,F,4
4402,26250,114050,110,6,NO,28,2,360,NO,1800,1170,100,YES,NO,F,4
1194,13720,128070,110,1,NO,28,1,364,NO,2000,1195,160,YES,YES,M,4
4381,18390,95310,192,4,YES,28,1,517,NO,2200,1195,190,YES,NO,M,4
1045,16550,98390,192,2,NO,30,1,347,NO,1900,1186,160,YES,NO,M,4
1628,14650,100250,110,1,NO,29,2,346,NO,1800,,100,YES,NO,F,4
1876,13690,93330,90,1,YES,28,1,575,NO,1900,1186,120,YES,NO,M,4
5073,15080,104250,70,4,YES,27,2,516,NO,1800,1170,100,YES,NO,F,4
5103,17780,132680,90,5,NO,29,2,355,NO,1800,1170,100,YES,NO,F,4
220,18050,130480,192,3,YES,29,1,448,NO,1900,1186,160,YES,NO,M,4
1702,11530,141070,110,5,YES,28,3,,NO,1600,1165,100,NO,NO,F,2
2399,10590,240670,110,1,YES,28,1,594,YES,2200,1250,270,NO,NO,M,4
4287,12480,99870,192,4,YES,28,1,383,NO,1900,,160,NO,NO,M,4
2380,16650,138890,70,4,NO,30,1,340,NO,1900,1195,160,YES,NO,M,4
1753,15030,133750,110,1,NO,29,1,332,NO,1900,,160,YES,NO,M,4
3897,12520,127910,192,1,NO,29,2,340,NO,1800,1170,100,NO,NO,F,4
2690,14820,141190,70,2,YES,28,2,389,NO,1900,1186,120,YES,YES,M,4
2596,12000,,192,1,YES,25,1,528,NO,1900,1186,120,YES,NO,M,4
2172,15810,127790,192,1,YES,29,3,581,NO,1600,1165,100,YES,NO,F,2
1358,11400,139140,192,1,YES,28,1,618,NO,2000,1195,160,NO,NO,M,4
3419,9610,129890,70,3,NO,30,2,359,NO,1800,1165,100,NO,NO,F,2
2991,20270,124550,192,4,YES,30,1,507,NO,2000,1195,160,YES,NO,M,4
3832,21080,99350,192,4,NO,29,1,324,NO,2000,1195,160,YES,NO,M,4
1571,20860,138610,192,2,NO,28,3,322,NO,1600,1165,100,YES,NO,F,2
2371,13120,126590,192,6,YES,29,1,455,NO,2200,1195,190,NO,NO,M,4
4976,17170,132470,192,2,NO,28,2,326,NO,1600,1165,100,YES,NO,F,2
3012,18460,115410,90,6,NO,29,2,300,NO,1900,1170,120,YES,NO,F,4
1823,22590,104960,192,4,NO,28,2,353,NO,1600,,100,YES,NO,F,2
2332,17820,97140,192,2,NO,29,2,376,NO,1800,1165,100,YES,NO,F,2
2439,16940,139180,70,4,NO,27,1,344,YES,2200,1250,80,YES,NO,M,4
3479,16020,132340,110,1,NO,29,2,381,NO,1900,,120,YES,YES,M,4
2435,14920,138830,90,3,NO,28,1,334,NO,2000,1195,190,YES,YES,M,4
4389,14860,111070,90,4,NO,29,1,405,NO,2200,1195,190,YES,NO,M,4
3566,11170,98630,110,4,NO,29,1,294,NO,2000,1195,160,NO,NO,M,4
1516,12450,113200,192,5,NO,27,1,418,NO,2000,1195,190,NO,NO,M,4
524,9690,100220,110,3,NO,28,1,337,NO,2000,,160,NO,NO,M,4
647,18940,110960,90,6,NO,31,1,318,NO,2000,,190,YES,NO,M,4
2253,17900,119580,110,4,NO,28,3,360,NO,1600,1165,100,YES,NO,F,2
3757,11040,113490,110,4,NO,28,1,302,YES,2200,,210,NO,NO,M,4
3136,18540,141730,192,4,YES,28,1,567,NO,2000,1195,190,YES,NO,M,4
640,12020,98040,110,5,YES,28,1,529,NO,1900,1186,160,NO,YES,M,4
1272,12960,117800,90,5,NO,29,2,242,NO,1900,1170,120,NO,NO,F,4
4224,16450,140110,90,5,YES,27,1,561,YES,2200,1250,80,YES,YES,M,4
2214,12130,,90,2,NO,27,1,397,NO,2000,1195,160,YES,NO,M,4
3389,14510,,90,6,NO,28,1,356,YES,2200,1250,80,YES,NO,M,4
3157,13140,100000,192,5,YES,28,1,500,YES,2200,1250,80,NO,NO,M,4
4809,16450,136950,110,5,NO,29,2,317,NO,1900,,120,YES,NO,F,4
4965,13860,126500,70,5,NO,30,1,334,NO,2200,1195,190,YES,YES,M,4
2429,19380,123520,110,6,YES,28,2,532,NO,1800,1165,100,YES,NO,F,2
2653,14440,142030,110,3,NO,28,1,,YES,2200,1250,80,YES,NO,M,4
3417,13270,135200,110,2,YES,27,1,578,NO,2000,1195,160,YES,NO,M,4
221,10140,97960,70,4,YES,28,1,608,NO,2000,1195,190,NO,NO,M,4
1601,12180,114680,110,4,YES,28,1,405,NO,1900,1186,160,NO,NO,M,4
3471,10960,139720,192,2,NO,29,2,374,NO,1800,1170,120,NO,NO,F,4
1443,19620,124800,110,5,NO,29,2,353,NO,1600,1165,100,YES,NO,F,2
5217,21070,122720,192,6,NO,29,1,376,NO,1900,1186,160,YES,NO,M,4
1204,13860,,192,2,NO,28,1,355,NO,2000,1195,190,YES,NO,M,4
2730,10410,102420,192,1,NO,29,1,287,NO,1900,,160,NO,NO,M,4
115,10610,108260,110,4,NO,28,1,327,NO,1900,1195,160,NO,NO,M,4
1134,17100,114180,192,4,NO,29,2,452,NO,1800,,100,YES,NO,F,4
4376,11180,254560,110,6,YES,28,1,520,YES,2200,1250,270,NO,NO,M,4
450,16980,116870,110,4,NO,30,2,438,NO,1600,1165,100,YES,NO,F,2
4112,22980,135800,192,6,NO,28,2,406,NO,1900,1186,120,YES,NO,M,4
3453,18110,221700,192,3,YES,30,1,564,YES,2200,1250,270,YES,NO,M,4
1074,14730,127980,90,3,NO,28,1,376,NO,2200,,190,YES,NO,M,4
4212,15970,106570,90,5,NO,29,1,356,YES,2200,1250,80,YES,NO,M,4
582,20860,115450,192,4,YES,27,2,517,NO,1900,1186,120,YES,NO,M,4
2461,16560,115490,90,4,YES,29,1,553,NO,2200,,190,YES,NO,M,4
3043,11330,104290,110,3,NO,28,1,358,NO,2000,1195,160,NO,NO,M,4
3373,13620,131700,192,6,YES,30,2,611,NO,1600,1165,100,NO,NO,F,2
59,18690,104150,70,5,YES,28,1,482,NO,2200,1195,190,YES,NO,M,4
1068,20890,117090,192,2,NO,29,2,366,NO,1900,1170,120,YES,NO,F,4
130,13880,132750,90,1,NO,27,1,370,YES,2200,1195,210,YES,NO,M,4
1200,16330,99350,192,4,NO,29,2,327,NO,1800,1170,120,YES,YES,F,4
1095,15450,120180,70,5,NO,27,1,341,NO,2000,,190,YES,NO,M,4
33,15490,118640,90,4,YES,28,1,597,NO,1900,1186,160,YES,NO,M,4
724,12440,132200,192,4,NO,29,1,307,NO,1900,1186,160,NO,NO,M,4
3211,15010,135790,110,4,NO,29,1,274,NO,1900,1186,160,YES,YES,M,4
3335,14160,138210,90,5,NO,29,2,315,NO,1800,1170,100,YES,NO,F,4
1127,18950,118340,192,6,NO,30,1,380,NO,1900,1186,160,YES,NO,M,4
3690,13300,114190,192,5,NO,28,2,319,NO,1800,1170,120,NO,NO,F,4
1770,18650,248960,70,6,NO,29,1,393,YES,2200,1250,270,YES,NO,M,4
2471,15310,141400,110,3,YES,30,2,490,NO,1800,,100,YES,NO,F,2
1583,15190,100970,192,3,NO,29,1,413,NO,2000,1195,190,YES,NO,M,4
3621,14830,117610,110,4,NO,28,3,309,NO,1600,1165,100,YES,NO,F,2
4310,9290,120630,90,3,NO,31,1,320,NO,2000,1195,160,NO,NO,M,4
2059,17570,113350,90,3,NO,28,1,391,NO,1900,1186,160,YES,NO,M,4
4989,10140,102260,192,1,YES,28,2,496,NO,1800,1170,100,NO,NO,F,4
2184,10710,128040,192,1,NO,29,1,354,NO,1900,1195,160,NO,NO,M,4
4800,13390,104090,192,6,YES,29,1,449,NO,2200,1195,210,NO,NO,M,4
4539,15550,101050,90,5,YES,27,1,472,NO,2000,1195,190,YES,NO,M,4
1019,14670,125980,90,4,NO,29,1,433,NO,1900,1186,120,YES,YES,M,4
1538,13630,135360,90,1,YES,28,2,478,NO,1800,1165,100,YES,NO,F,2
3171,18010,136740,110,4,NO,27,2,359,NO,1900,1186,120,YES,NO,M,4
1647,8600,140880,90,2,YES,28,1,523,NO,2000,,160,NO,YES,M,4
2908,17190,96200,110,5,YES,29,2,511,NO,1900,1186,120,YES,NO,M,4
4414,24640,125400,192,5,NO,30,1,355,NO,1900,1186,160,YES,NO,M,4
5188,10170,93200,70,4,NO,29,1,404,NO,2000,,160,NO,NO,M,4
5177,12630,134740,110,6,YES,29,2,550,NO,1900,1186,120,NO,YES,M,4
3829,17940,250170,110,5,NO,30,1,346,YES,2200,1250,270,YES,NO,M,4
1944,15690,123640,110,4,NO,30,2,384,NO,1900,1170,120,YES,NO,F,4
3343,15470,108800,192,4,YES,29,2,507,NO,1800,1165,100,YES,NO,F,2
608,17410,128280,192,2,NO,30,1,314,NO,1900,1186,160,YES,NO,M,4
1731,14320,125150,90,3,NO,29,2,427,NO,1900,1170,120,YES,NO,F,4
112,11440,119570,192,2,NO,28,3,236,NO,1600,1165,100,NO,NO,F,2
1133,20020,142210,192,5,NO,29,2,361,NO,1600,1165,100,YES,NO,F,2
4383,26010,120320,192,4,YES,29,2,526,NO,1800,1170,100,YES,YES,F,4
4879,18470,110230,192,3,YES,29,3,531,NO,1600,1165,100,YES,YES,F,2
3523,13430,138880,90,1,NO,30,1,307,YES,2200,1250,80,YES,NO,M,4
3695,8790,109010,110,1,NO,29,1,357,NO,2000,1195,160,NO,NO,M,4
2235,15500,97260,90,6,YES,28,1,,NO,1900,1186,160,YES,NO,M,4
3076,12370,136450,192,5,YES,29,1,662,NO,2000,1195,190,NO,NO,M,4
649,13730,224150,110,3,YES,28,1,558,YES,2200,1250,270,YES,NO,M,4
5044,8660,98090,110,6,NO,28,1,340,NO,1900,,160,NO,NO,M,4
1970,16590,117000,110,4,NO,30,3,357,NO,1600,,100,YES,NO,F,2
4909,16700,120360,110,5,NO,29,1,326,NO,1900,,160,YES,NO,M,4
1908,17900,106680,90,4,YES,28,1,410,NO,2000,1195,160,YES,NO,M,4
4391,17680,104350,192,6,YES,30,1,472,NO,1900,1186,160,YES,NO,M,4
1743,19250,96920,192,5,YES,28,2,466,NO,1900,1186,120,YES,NO,M,4
1355,11760,104810,110,5,NO,29,1,402,NO,1900,1186,160,NO,NO,M,4
4811,15840,94390,192,3,NO,30,2,324,NO,1900,1170,120,YES,NO,F,4
5166,16070,104220,110,3,YES,28,3,526,NO,1600,1165,100,YES,YES,F,2
2077,17610,116080,192,4,NO,28,2,324,NO,1900,1186,120,YES,NO,M,4
3841,8830,133580,90,1,YES,28,1,585,NO,2000,1195,160,NO,YES,M,4
1267,6750,106030,110,1,NO,28,2,336,NO,1800,1170,120,NO,NO,F,4
2217,13680,134560,70,2,YES,30,1,481,NO,1900,1186,160,YES,NO,M,4
4726,17870,118590,110,6,YES,28,1,608,NO,2000,,160,YES,YES,M,4
127,10520,97230,110,4,YES,27,2,579,NO,1800,1170,120,NO,YES,F,4
3326,12570,221360,192,4,YES,28,1,537,YES,2200,1250,270,NO,NO,M,4
4477,10890,96240,90,4,NO,29,2,294,NO,1900,1170,120,NO,NO,F,4
5069,7150,132390,90,3,NO,29,2,315,NO,1800,,120,NO,NO,F,4
2749,13920,102210,70,3,YES,30,2,479,NO,1900,1170,120,YES,YES,M,4
4474,12420,98830,192,3,NO,30,3,347,NO,1600,1165,100,NO,NO,F,2
1959,16560,130060,90,3,NO,29,3,272,NO,1600,1165,100,YES,NO,F,2
3022,14880,127730,110,4,YES,30,1,516,NO,1900,1186,160,YES,NO,M,4
206,11850,106910,110,4,YES,28,2,679,NO,1800,,100,NO,NO,F,4
3795,18550,95180,110,4,NO,30,1,349,NO,2000,,160,YES,NO,M,4
4252,14000,108600,90,4,NO,29,2,,NO,1800,1170,120,YES,NO,F,4
3557,17720,108090,110,5,YES,29,1,490,NO,1900,1186,120,YES,NO,M,4
4788,17540,92970,192,2,NO,28,1,363,NO,2000,1195,190,YES,YES,M,4
3328,17430,103480,90,4,NO,30,3,334,NO,1600,1165,100,YES,NO,F,2
4977,10130,131440,90,3,NO,28,1,372,NO,1900,1186,160,NO,NO,M,4
5001,18780,101890,192,1,YES,29,2,438,NO,1800,1170,120,YES,NO,M,4
1444,12480,141800,192,5,NO,29,1,352,NO,2200,1195,190,NO,NO,M,4
4600,17140,134610,192,4,NO,29,1,355,NO,2000,1195,190,YES,NO,M,4
2407,13320,96260,192,5,NO,29,2,379,NO,1800,1165,100,NO,NO,F,2
3329,11920,94500,90,5,YES,29,2,605,NO,1800,1170,100,NO,NO,F,4
2194,14710,124380,90,3,YES,29,3,,NO,1600,1165,100,YES,NO,F,2
3245,18030,130480,90,6,NO,30,2,352,NO,1900,1186,120,YES,NO,M,4
3134,25350,125720,192,5,NO,30,2,248,NO,1900,1186,120,YES,NO,M,4
5066,46500,129960,192,6,YES,30,3,540,NO,1600,1165,100,YES,NO,F,2
3686,12970,132120,90,1,YES,30,1,587,YES,2200,1250,80,YES,NO,M,4
3434,14170,100860,90,4,YES,30,1,550,YES,2200,1250,210,YES,YES,M,4
1570,8550,93580,110,3,NO,29,1,355,NO,2000,1195,160,NO,NO,M,4
3025,15300,102610,90,4,YES,28,1,481,NO,2000,1195,190,YES,NO,M,4
4165,20900,210290,192,4,YES,29,1,485,YES,2200,1250,270,YES,NO,M,4
2719,22610,107030,192,4,NO,28,2,254,NO,1800,1170,100,YES,NO,F,4
2373,11980,113150,110,5,YES,30,2,596,NO,1800,1165,100,NO,NO,F,2
4077,14160,117230,90,4,NO,28,3,383,NO,1600,1165,100,YES,NO,F,2
1771,12010,,70,4,NO,28,1,382,NO,1900,1186,160,YES,NO,M,4
3416,12010,,90,3,YES,27,2,,NO,1900,1186,120,YES,NO,M,4
3016,6670,245120,90,2,NO,28,1,354,YES,2200,1250,270,NO,YES,M,4
2571,12430,111070,192,4,NO,29,1,302,NO,2000,1195,190,NO,NO,M,4
915,21620,101810,192,5,YES,29,1,564,YES,2200,1250,80,YES,NO,M,4
1116,9070,116240,90,5,NO,28,1,287,NO,1900,1186,160,NO,NO,M,4
4327,14930,133000,90,3,YES,29,2,528,NO,1800,1170,100,YES,NO,F,4
4348,14190,116000,90,1,NO,29,1,315,YES,2200,,210,YES,YES,M,4
4372,18630,105500,192,4,NO,30,1,276,NO,2200,1195,210,YES,NO,M,4
3648,12200,102980,192,3,NO,28,1,295,NO,1900,1186,120,NO,NO,M,4
40,17280,102130,110,5,YES,29,2,516,NO,1900,1170,120,YES,NO,M,4
5135,12800,125840,192,4,YES,29,2,606,NO,1800,1170,120,NO,NO,F,4
3857,11050,129060,192,4,NO,29,1,349,NO,1900,1186,160,NO,NO,M,4
1159,10540,120600,110,4,NO,30,1,342,NO,2200,1195,210,NO,NO,M,4
4235,21710,116010,192,4,YES,30,3,582,NO,1600,,100,YES,YES,F,2
2733,13020,,192,1,NO,29,2,387,NO,1800,1170,100,YES,YES,F,4
735,11840,98830,192,3,YES,29,2,511,NO,1900,1170,120,NO,NO,M,4
222,19580,128800,192,5,NO,29,3,462,NO,1600,1165,100,YES,NO,F,2
1634,13450,142280,192,4,YES,29,1,543,YES,2200,1195,210,NO,YES,M,4
2102,11410,145360,192,2,NO,28,1,350,NO,2000,1195,160,NO,NO,M,4
532,22520,143970,192,4,NO,28,1,319,NO,2000,1195,190,YES,NO,M,4
5085,16040,105910,70,3,YES,29,2,567,NO,1800,1170,100,YES,NO,F,4
4818,9500,135120,90,3,YES,30,2,644,NO,1900,1170,120,NO,YES,M,4
3048,9550,124690,110,1,NO,29,1,397,YES,2200,1250,80,NO,YES,M,4
669,13790,132590,90,3,YES,28,2,556,NO,1900,1186,120,YES,NO,M,4
2661,12460,131270,90,5,NO,31,2,316,NO,1800,1170,120,NO,NO,F,4
637,14950,135080,70,6,NO,29,1,352,NO,1900,1186,160,YES,NO,M,4
1805,12460,195440,110,6,YES,29,1,478,YES,2200,1250,270,NO,NO,M,4
3574,16510,102470,70,6,YES,29,2,410,NO,1900,1186,120,YES,NO,M,4
3415,14300,135880,90,4,NO,29,1,370,NO,2000,1195,160,YES,YES,M,4
3412,14290,136600,70,2,YES,29,2,587,NO,1800,1170,100,YES,NO,F,4
2756,15090,95260,90,3,YES,29,1,559,NO,2000,1195,190,YES,NO,M,4
2070,18110,144960,192,4,YES,27,1,531,NO,2000,1195,160,YES,YES,M,4
3487,16430,126180,90,3,NO,29,1,366,NO,2000,1195,160,YES,NO,M,4
675,48830,139990,192,6,NO,30,3,304,NO,1600,1165,100,YES,NO,F,2
892,11580,136640,192,3,NO,28,2,,NO,1800,1170,100,NO,NO,F,4
5077,16960,106600,90,6,YES,28,2,562,NO,1800,1165,100,YES,NO,F,4
2549,9700,,192,4,YES,29,2,513,NO,1800,1170,100,NO,NO,F,4
135,16510,138090,90,4,NO,29,2,315,NO,1800,1170,120,YES,NO,F,4
1170,14650,141090,110,5,YES,30,1,584,NO,2000,1195,160,YES,NO,M,4
1701,26050,130520,192,4,NO,29,1,260,YES,2200,,210,YES,NO,M,4
342,20790,124900,192,6,YES,31,1,493,NO,2200,1195,190,YES,NO,M,4
2330,15950,,192,2,YES,30,2,641,NO,1900,,120,YES,YES,M,4
4482,15040,107270,110,2,YES,29,1,570,YES,2200,1250,80,YES,YES,M,4
180,22450,101670,90,6,NO,28,1,407,NO,2200,1195,190,YES,NO,M,4
4749,16990,194990,192,2,NO,29,1,363,YES,2200,1250,270,YES,NO,M,4
1122,16780,142220,110,6,NO,29,1,340,NO,2000,1195,160,YES,NO,M,4
3000,20200,141540,192,5,YES,28,1,550,NO,2000,1195,190,YES,NO,M,4
896,11240,94260,90,4,NO,28,2,317,NO,1600,,100,NO,YES,F,2
3052,14260,100630,110,5,NO,31,1,321,NO,2000,1195,190,YES,NO,M,4
4144,11950,,90,3,YES,31,2,517,NO,1800,1170,100,YES,YES,F,4
4315,15690,114230,110,4,YES,30,1,470,YES,2200,1250,80,YES,YES,M,4
2052,13900,112610,90,1,NO,29,3,391,NO,1600,1165,100,YES,NO,F,2
2175,18840,115300,90,6,NO,29,1,428,YES,2200,1250,210,YES,YES,M,4
2251,20250,111150,192,5,NO,29,3,369,NO,1600,1165,100,YES,NO,F,2
1520,10540,,192,4,NO,30,2,,NO,1900,1186,120,NO,NO,M,4
14,8960,,192,3,NO,28,2,408,NO,1900,1186,120,NO,NO,M,4
2594,12630,115750,90,1,NO,29,2,312,NO,1900,1186,120,YES,NO,M,4
3625,15460,98230,70,4,YES,28,2,531,NO,1800,1170,120,YES,YES,M,4
383,18020,115140,70,6,NO,30,1,368,NO,2000,1195,190,YES,NO,M,4
3488,12210,98620,192,3,NO,30,1,306,NO,1900,1186,160,NO,NO,M,4
1058,9870,141210,192,2,YES,29,3,458,NO,1600,1165,100,NO,NO,F,2
2266,17070,119850,110,4,YES,31,1,602,NO,2200,1195,210,YES,NO,M,4
5199,11510,132430,110,5,YES,28,1,585,NO,2000,1195,160,NO,NO,M,4
3572,12410,95950,192,5,YES,29,2,538,NO,1800,1170,100,NO,YES,F,4
2736,12290,115640,192,6,NO,31,2,353,NO,1800,1165,100,NO,NO,F,2
3822,17590,106200,192,1,NO,30,2,324,NO,1800,1170,100,YES,YES,F,4
2793,14810,135600,192,1,YES,30,1,547,NO,1900,1186,160,YES,NO,M,4
1885,9330,100180,90,3,NO,28,1,316,NO,2000,1195,190,NO,NO,M,4
247,16660,134460,90,6,NO,29,2,381,NO,1600,1165,100,YES,NO,F,2
4642,48790,109370,192,2,NO,28,2,293,NO,1800,1165,100,YES,NO,F,2
3676,15120,138890,90,4,NO,30,2,340,NO,1800,1170,100,YES,NO,F,4
1838,20040,100090,192,4,NO,29,1,332,NO,1900,,160,YES,YES,M,4
4229,18130,128870,192,2,NO,29,2,307,NO,1800,1170,100,YES,NO,F,4
4637,12330,142780,110,4,NO,30,2,361,NO,1800,1165,100,NO,NO,F,2
5035,14120,134450,110,4,NO,30,2,375,NO,1900,1170,120,YES,NO,F,4
4681,19250,101700,192,2,NO,28,2,392,NO,1900,1170,120,YES,NO,F,4
4139,16320,138380,90,6,YES,29,2,428,NO,1800,1170,120,YES,YES,F,4
2141,14270,101470,90,3,YES,29,2,445,NO,1900,1186,120,YES,NO,M,4
4347,8240,108870,90,1,YES,29,2,670,NO,1900,1186,120,NO,YES,M,4
3057,10650,100510,192,1,NO,28,1,375,NO,1900,,160,NO,NO,M,4
2984,13450,121120,110,1,YES,30,2,520,NO,1800,1165,100,YES,YES,F,4
2074,17540,99490,192,3,NO,30,1,308,NO,2000,1195,190,YES,NO,M,4
3002,10500,128530,110,2,YES,30,2,546,NO,1600,1165,100,NO,NO,F,2
4995,19460,115230,110,3,YES,29,1,569,NO,2000,1195,190,YES,NO,M,4
2327,13630,134660,70,1,YES,30,3,637,NO,1600,1165,100,YES,YES,F,2
2022,19750,121960,110,6,YES,29,1,635,YES,2200,1250,210,YES,YES,M,4
1691,15020,169670,110,3,NO,30,1,273,YES,2200,1250,80,YES,NO,M,4
2507,11590,127990,90,1,NO,30,2,,NO,1900,1170,120,YES,NO,F,4
3369,15620,134510,90,4,YES,28,2,596,NO,1800,1170,100,YES,NO,F,4
4046,47120,253920,192,6,NO,29,1,365,YES,2200,1250,80,YES,NO,M,4
696,18560,112980,192,6,NO,31,1,,NO,2200,1195,210,YES,NO,M,4
1589,9240,112000,90,1,NO,29,2,268,NO,1800,1170,100,NO,NO,F,4
829,16400,94780,110,4,NO,27,1,342,NO,1900,1195,160,YES,NO,M,4
3081,15820,142400,110,5,YES,29,1,513,NO,1900,1186,160,YES,NO,M,4
692,13240,111850,70,2,NO,29,2,335,NO,1800,1170,120,YES,NO,F,4
1739,17290,123730,110,5,NO,28,2,387,NO,1900,1186,120,YES,NO,M,4
3921,14490,136950,90,3,YES,29,2,541,NO,1800,,100,YES,YES,F,4
217,13580,125000,90,3,NO,29,1,342,NO,2200,1195,210,YES,NO,M,4
5160,16180,125820,70,6,NO,29,1,365,YES,2200,1195,210,YES,NO,M,4
19,17110,112010,192,2,YES,31,2,605,NO,1900,1186,120,YES,YES,M,4
3322,13550,117400,110,1,NO,30,1,,YES,2200,1250,80,YES,NO,M,4
129,17780,146330,90,5,YES,28,2,490,NO,1800,,120,YES,NO,F,4
1151,10140,121870,90,4,YES,30,2,567,NO,1900,,120,NO,NO,M,4
1742,8820,117950,70,4,NO,28,1,362,NO,2200,1195,210,NO,NO,M,4
840,9080,139230,90,2,NO,29,1,413,YES,2200,1250,80,NO,NO,M,4
4785,15870,114370,110,3,NO,27,2,346,NO,1600,,100,YES,NO,F,2
2976,12990,102740,192,5,NO,28,2,373,NO,1600,1165,100,NO,NO,F,2
2413,15240,108000,90,5,NO,30,1,376,NO,1900,,160,YES,NO,M,4
4160,15990,99550,90,2,NO,29,2,355,NO,1800,1170,100,YES,NO,F,4
4157,23040,103210,192,5,NO,29,2,376,NO,1800,1170,100,YES,NO,F,4
2016,11870,103550,192,1,NO,30,1,419,NO,1900,1186,160,NO,NO,M,4
4036,16380,108990,110,4,YES,30,1,736,NO,1900,1186,160,YES,YES,M,4
1459,9460,135440,70,4,NO,30,2,345,NO,1800,1170,100,NO,NO,F,4
1265,20140,139940,110,3,YES,29,1,556,YES,2200,1250,80,YES,NO,M,4
3728,9430,139360,110,2,YES,29,2,443,NO,1800,,100,NO,NO,F,2
2512,15280,130960,110,5,YES,28,1,451,YES,2200,,80,YES,NO,M,4
3029,15860,100760,192,2,YES,30,2,570,NO,1800,1165,100,YES,NO,F,4
838,9740,104340,90,3,YES,30,1,600,NO,2000,1195,190,NO,NO,M,4
5125,9470,103450,110,3,NO,29,3,,NO,1600,1165,100,NO,NO,F,2
3199,13960,,90,5,YES,30,1,487,NO,1900,1186,160,YES,NO,M,4
393,14750,124280,110,5,NO,28,2,382,NO,1900,1170,120,YES,NO,F,4
307,10800,99000,110,4,NO,29,1,401,YES,2200,1250,80,NO,NO,M,4
4759,10310,137170,110,2,NO,30,2,326,NO,1800,1170,100,NO,NO,F,4
5030,17220,113140,192,4,YES,29,1,482,YES,2200,1250,210,YES,NO,M,4
4512,9650,122460,110,4,YES,30,1,528,NO,2200,1195,210,NO,NO,M,4
506,20020,111280,192,6,NO,28,1,378,NO,2000,1195,160,YES,NO,M,4
4805,19720,142840,192,4,NO,30,1,364,NO,2000,1195,190,YES,NO,M,4
2309,16440,106200,110,1,YES,28,1,395,NO,2200,1195,190,YES,NO,M,4
3998,17240,124550,192,3,NO,31,1,416,NO,1900,1186,160,YES,YES,M,4
16,16980,97560,110,4,YES,29,2,544,NO,1900,,120,YES,NO,M,4
992,22990,121780,192,5,NO,29,1,361,NO,1900,1186,160,YES,NO,M,4
4607,16700,133680,192,3,YES,30,1,479,NO,1900,1186,160,YES,NO,M,4
4250,15750,120390,90,1,YES,28,2,516,NO,1800,1165,100,YES,YES,F,2
1409,21750,96540,192,4,NO,30,1,,NO,2000,,160,YES,NO,M,4
4428,14400,95000,70,4,NO,30,1,373,NO,2200,1195,190,YES,NO,M,4
1569,14560,121750,90,4,YES,29,2,491,NO,1900,1186,120,YES,NO,M,4
5225,14920,171340,110,6,YES,29,1,573,YES,2200,1250,270,YES,NO,M,4
2510,13110,112940,192,4,NO,29,3,344,NO,1600,1165,100,NO,NO,F,2
4311,10420,,192,4,NO,28,1,353,NO,2000,1195,190,NO,NO,M,4
561,16180,99560,90,4,YES,28,2,470,NO,1900,1186,120,YES,YES,M,4
4731,13390,125970,110,1,NO,29,1,350,NO,1900,1186,160,YES,NO,M,4
4217,14920,115460,90,3,NO,29,2,403,NO,1800,1165,100,YES,NO,F,2
4534,17140,95190,70,6,NO,30,2,349,NO,1800,1170,100,YES,NO,F,4
4088,21040,125980,192,4,YES,30,2,,NO,1800,1170,120,YES,NO,M,4
3388,13670,98350,192,1,NO,28,2,406,NO,1800,1170,120,YES,NO,F,4
2687,17280,114000,90,4,YES,29,2,,NO,1900,1186,120,YES,NO,M,4
473,10880,111900,110,4,NO,30,1,330,NO,2000,1195,160,NO,NO,M,4
4857,18180,112630,70,6,YES,28,1,520,NO,2000,1195,160,YES,NO,M,4
3706,14580,135270,90,1,NO,30,1,353,NO,2000,1195,190,YES,NO,M,4
4397,23950,128740,192,4,NO,30,2,243,NO,1900,1186,120,YES,YES,M,4
1854,11610,,110,2,YES,28,1,,YES,2200,1250,80,YES,YES,M,4
4981,16820,129240,110,5,YES,28,2,600,NO,1600,1165,100,YES,NO,F,2
218,16910,115480,192,3,YES,30,1,460,NO,2000,1195,160,YES,YES,M,4
1547,12060,123780,70,6,YES,29,1,490,NO,2000,,190,NO,NO,M,4
2349,9870,114240,70,6,NO,29,3,296,NO,1600,1165,100,NO,NO,F,2
1394,14040,101720,110,2,NO,31,1,362,NO,2000,1195,160,YES,NO,M,4
3258,16770,146900,90,6,YES,29,2,525,NO,1900,1170,120,YES,YES,M,4
4248,14810,133580,110,5,YES,29,3,503,NO,1600,1165,100,YES,YES,F,2
609,15660,140050,70,5,NO,30,2,,NO,1900,1170,120,YES,NO,F,4
4626,15060,107370,192,2,NO,31,1,291,NO,2000,1195,160,YES,NO,M,4
359,14630,130090,70,2,YES,31,2,541,NO,1900,1186,120,YES,NO,M,4
1872,9840,117760,90,4,NO,27,2,280,NO,1900,1170,120,NO,NO,F,4
3634,12630,128720,192,5,NO,29,1,331,NO,2000,1195,190,NO,YES,M,4
